中国特色社会主义的总依据是（      ）。【出题：武汉大学】,['社会主义初级阶段']
我国的根本政治制度是（    ）。【出题：武汉大学】,['人民代表大会制度']
党的十八大提出，到（    ），依法治国基本方略全面落实，法治政府基本建成。【出题：武汉大学】,['2020年']
中国梦的核心内涵是（    ）。  【出题：武汉大学】,['中华民族伟大复兴    ']
下面关于“一带一路”的说法不正确的是（      ）。【出题：武汉大学】,['坚持开放、绿色、合作理念']
中共中央在《关于加强和改进党的群团工作的意见》中指出，群团事业是党的事业的重要组成部分，党的群团工作是党治国理政的一项经常性、基础性工作，是党组织动员广大人民群众为完成党的中心任务而奋斗的重要法宝。（   ）是做好群团工作的根本保证。【出题：武汉大学】,['加强党的领导']
2016年7月25日，中共中央在中南海召开党外人士座谈会，习近平强调，当前我国正处于全面建成小康社会决胜阶段，（   ）有能力有责任继续发挥重要法宝作用。【出题：武汉大学】,['统一战线']
党的十九大报告明确指出，从2020年到本世纪中叶可以分两个阶段来安排。第一个阶段的奋斗目标是（    ）。【出题：武汉大学】,['基本实现社会主义现代化']
实现中华民族伟大复兴的中国梦，就是要实现国家富强、（    ）、人民幸福。【出题：武汉大学】,['民族振兴']
2019年7月15日至16日，习近平总书记在内蒙古考察并指导开展“不忘初心、牢记使命”主题教育时指出，要坚持因地制宜、因村施策，宜种则种、宜养则养、宜林则林，把产业发展落到促进（    ）上来。要建强农村基层党支部，提升乡镇和村为农民和农业服务能力。【出题：武汉大学】,['农民增收']
我国实行的是社会主义市场经济体制，意味着发展社会主义市场经济，既要发挥市场作用，又要发挥政府作用。发挥社会主义市场经济体制优势的内在要求包括（      ）。【出题：武汉大学】,"['科学的宏观调控', '有效的政府治理']"
为中国人民谋幸福是中国共产党人的初心。守初心，就是要（      ）。【出题：武汉大学】,"['坚持以人民为中心', '牢记人民对美好生活的向往是奋斗目标', '牢记全心全意为人民服务的根本宗旨', '以牢固的公仆意识践行初心']"
16—17世纪的空想社会主义又被称为早期的空想社会主义，在这一时期空想社会主义者的思想表达方式有（    ）。【出题：武汉大学】,"['小说体裁', '讨伐性的檄文', '法典形式']"
全面深化改革的总目标是（      ）。【出题：武汉大学】,"['推进国家治理体系和治理能力现代化', '完善和发展中国特色社会主义制度']"
闵采尔的“千载太平天国”内容不包括（    ）。【出题：武汉大学】,['采取自愿的办法没收教会，僧侣，诸侯的财产']
做好民族工作，最关键的是搞好（    ），最管用的是争取人心。【出题：武汉大学】,['民族团结 ']
2016年7月1日，庆祝中国共产党成立95周年大会在京隆重举行。习近平强调，面向未来，面对挑战，全党同志一定要（    ）。【出题：武汉大学】,['不忘初心、继续前进 ']
邓小平在（    ）中指出：计划经济不等于社会主义，资本主义也有计划；市场经济不等于资本主义，社会主义也有市场。计划和市场都是经济手段。【出题：武汉大学】,['南方谈话']
全面深化改革，要深化行政执法体制改革，相对集中（   ），推进综合执法，着力解决全责交叉、多头执法问题，建立权责统一、权威高效的行政执法体制。【出题：武汉大学】,['执法权']
党的十八大报告指出：回首近代以来中国波澜壮阔的历史，展望中华民族充满希望的未来，我们得出一个坚定的结论：全面建成小康社会，加快推进社会主义现代化，实现中华民族伟大复兴，必须（    ）。【出题：武汉大学】,['坚定不移走中国特色社会主义道路']
确保两岸关系和平发展的关键是（    ）。【出题：武汉大学】,['坚持体现一个中国原则的“九二共识”']
"2019年11月8日至10日，中央军委基层建设会议在北京召开。习近平主席指出,要加强（    ）培育，发扬一不怕苦、二不怕死精神，把官兵带得很有血性，把部队带得虎虎生威。【出题：武汉大学】",['战斗精神']
被称为“工人阶级的圣经”的著作是（    ）。【出题：武汉大学】,['《资本论》']
2013年3 月 25 日 习近平在坦桑尼亚尼雷尔国际会议中心发表演讲，首次提出“真实亲诚”的对非政策理念和（      ）。【出题：武汉大学】,['正确义利观']
第七届世界军人运动会于2019年10月18日至27日在（    ）举办。这是党的十九大后我国举办的第一场大型国际赛事，是展示国家发展伟大成就、诠释我国和平发展道路、彰显改革强军全新面貌、弘扬中华民族优秀文化的重要窗口。【出题：武汉大学】,['湖北武汉   ']
在全力做好疫情防控的同时，中国以对生命负责、对人民负责、对历史负责、对国际社会负责的态度，建立最严格且专业高效的信息发布制度，第一时间发布权威信息，速度、密度、力度前所未有。持续、权威、清晰的疫情信息，有效回应了公众关切、凝聚了社会共识。关于信息公开说法正确的有（    ）。,"['建立分级分层新闻发布制度。坚持国家和地方相结合、现场发布与网上发布相结合', '依法、及时、公开、透明发布疫情信息，制定严格规定，坚决防止瞒报、迟报、漏报', '依法适时订正病例数据', '多渠道多平台传播信息']"
保持党的先进性和纯洁性、巩固党的执政基础和执政地位主要靠（  ）。【出题：武汉大学】,"['密切联系群众', '坚持党的群众路线']"
党内监督的任务是确保党章党规党纪在全党有效执行，维护党的团结统一，重点解决（    ）问题。,"['党的观念淡漠、组织涣散、纪律松弛', '党的领导弱化、党的建设缺失、全面从严治党不力', '管党治党宽松软']"
2019年1月25日，习近平总书记在中共中央政治局第十二次集体学习时强调，全媒体不断发展，出现了（    ），信息无处不在、无所不及、无人不用，导致舆论生态、媒体格局、传播方式发生深刻变化，新闻舆论工作面临新的挑战。【出题：武汉大学】,"['全程媒体', '全员媒体', '全效媒体', '全息媒体']"
2019年5月31日，“不忘初心、牢记使命”主题教育工作会议召开，习近平总书记在会议上指出，要牢牢把握（    ）的总要求。【出题：武汉大学】,"['找差距', '守初心', '抓落实', '担使命']"
党的十九届四中全会提出，到（    ）时，全面实现国家治理体系和治理能力现代化。【出题：武汉大学】,['新中国成立一百年']
勇于自我革命，从严管党治党是中国共产党（    ）。【出题：武汉大学】,['最鲜明的品格']
2018年12月19日至21日，中央经济工作会议指出，积极的（  ）政策要加力提效，实施更大规模的减税降费，较大幅度增加地方政府专项债券规模；稳健的货币政策要松紧适度，保持流动性合理充裕，改善货币政策传导机制，提高直接融资比重，解决好民营企业和小微企业融资难融资贵的问题。【出题：武汉大学】,['财政']
市场经济的本质是（      ）。【出题：武汉大学】,['市场决定资源的配置']
生态环境问题归根到底是（    ）。【出题：武汉大学】,['经济发展方式问题']
（    ） 是党的新闻舆论工作的根本原则。【出题：武汉大学】,['党性原则 ']
党的（    ）首次提出着力践行以人民为中心的发展思想。【出题：武汉大学】,['十八届五中全会 ']
法治领域改革有一个特点，就是很多问题都涉及法律规定。关于法制领域的改革说法错误的是（      ）。【出题：武汉大学】,['改革要于法有据，不能违背现行法律']
"1978年12月召开的党的十一届三中全会，重新确立了解放思想、实事求是的思想路线，停止使用“以阶级斗争为纲”的错误提法，确定把全党工作的着重点转移到（  ）上来。

",['社会主义现代化建设']
党的十二大报告强调：“建设高度的（    ），是我们的根本目标和根本任务之一。”【出题：武汉大学】,['社会主义民主']
2019年11月27日，习近平总书记出席全军院校长集训开班式并发表重要讲话。他指出，新时代军事教育方针，就是坚持党对军队的绝对领导，为强国兴军服务，立德树人，（    ），培养德才兼备的高素质、专业化新型军事人才。【出题：武汉大学】,['为战育人']
2035年我国基本实现社会主义现代化的内涵包含（    ）。【出题：武汉大学】,"['国家治理体系和治理能力现代化基本实现', '我国经济实力、科技实力将大幅跃升，跻身创新型国家前列', '现代社会治理格局基本形成']"
改革开放以来，我们坚持走和平发展道路，这是因为（      ）。【出题：武汉大学】,"['和平是中国人民最迫切、最深厚的愿望', '实现中国梦必须要有和平的国际环境', '和平符合中华民族优秀和文化传统']"
党的八大的历史功绩包括（    ）。,"['坚持既反对保守又反对冒进，在综合平衡中稳步前进的经济建设方针', '继续加强人民民主专政，进一步扩大国家的民主生活，逐步制定比较完备的法律', '正确区分和处理两类不同性质的矛盾', '正确分析了国内形势和国内主要矛盾的变化，提出了党在今后的根本任务']"
习近平新时代中国特色社会主义思想是（    ）。【出题：武汉大学】,"['马克思主义中国化最新成果', '是中国特色社会主义理论体系的重要组成部分', '是全党全国人民为实现中华民族伟大复兴而奋斗的行动指南', '党和人民实践经验和集体智慧的结晶']"
党的十八大报告中指出，建设中国特色社会主义的总任务是（   ）。【出题：武汉大学】,"['实现社会主义现代化 ', '实现中华民族伟大复兴']"
马克思主义具有强大的生命力，这种强大生命力的根源在于它的丰富内容体现了（    ）。【出题：武汉大学】,['科学性与革命性的统一 ']
中国特色社会主义进入了新时代，这是我国发展新的（    ）。【出题：武汉大学】,['历史方位']
1848年，轰轰烈烈的资产阶级民主革命在欧洲大陆上蔓延开来，“二月革命”和“六月起义”是这个时期最具有标志性的革命运动，马克思还亲自写下著作为其记录与讴歌。这两场革命运动发生在（    ）。【出题：武汉大学】,['法国']
党的十九届四中全会提出，必须坚持党政军民学、东西南北中，（  ），坚决维护党中央权威，健全总揽全局、协调各方的党的领导制度体系，把党的领导落实到国家治理各领域各方面各环节。【出题：武汉大学】,['党是领导一切的']
协调好生产、生活、生态用水，开发利用水资源要把保障（    ）作为前提。  ,['生活用水']
习近平总书记在纪念周恩来同志诞辰120周年座谈会上指出，我们要向周恩来同志学习，坚持立党为公、执政为民，自觉践行全心全意为人民服务的根本宗旨，把（  ）贯彻到治国理政全部活动之中，把人民对美好生活的向往作为奋斗目标，依靠人民创造历史伟业。,['党的群众路线']
党的十九大报告提出了新时代党的建设总要求。其中，作为新时代党的建设的统领的是（    ）。【出题：武汉大学】,['党的政治建设']
2018年8月27日，习近平总书记在推进“一带一路”建设工作5周年座谈会上强调，共建“一带一路”不仅是经济合作，而且是完善全球（    ）和全球治理、推进经济全球化健康发展的重要途径。【出题：武汉大学】,['发展模式 ']
《太阳城》《论最好的国家》这两部空想社会主义重要著作的作者是（    ）。【出题：武汉大学】,['康帕内拉']
我国社会主要矛盾的变化，没有改变我们对我国社会主义所处历史阶段的判断，我国仍处于并将长期处于社会主义（    ）的基本国情没有变，我国是世界最大发展中国家的国际地位没有变。【出题：武汉大学】,['初级阶段']
改革开放只有进行时，没有完成时。新时代坚持和发展中国特色社会主义，根本动力仍然是全面（    ）。【出题：武汉大学】,['深化改革']
2017年8月1日，习近平在庆祝中国人民解放军建军90周年大会上发表重要讲话时强调，要全面实施（    ）战略，坚持自主创新的战略基点，瞄准世界军事科技前沿，加强前瞻谋划设计，加快战略性、前沿性、颠覆性技术发展，不断提高科技创新对人民军队建设和战斗力发展的贡献率。【出题：武汉大学】,['科技兴军']
2013年11月23日，中国政府宣布划设中华人民共和国（      ），并发布航空器识别规则公告和识别区示意图。当日，中国空军在识别区内进行首次空中巡逻。【出题：武汉大学】,['东海防空识别区']
习近平在纪念中国人民抗日战争暨世界反法西斯战争胜利75周年座谈会上的讲话中指出，实现中华民族伟大复兴，必须（   ）。【出题：武汉大学】,"['坚持中国共产党领导', '坚持斗争精神', '坚持走中国特色社会主义道路', '坚定不移走和平发展道路', '坚持以人民为中心']"
第六届世界互联网大会紧紧围绕习近平总书记提出的推进全球互联网治理体系变革的“四项原则”，构建网络空间命运共同体的“五点主张”，秉持（    ）的理念，为各方提供碰撞思想、营造共识、携手合作的平台，共同构建网络空间命运共同体。【出题：武汉大学】,"['开放', '共赢', '互信', '平等']"
2013年9月5日，习近平主席在20国集团领导人峰会第一阶段会议上就世界经济形势进行发言，提到全球经济复苏依然有很长的路要走，我们要放眼长远，坚定维护和发展开放型经济。开放型的世界经济的特点是（      ）。【出题：武汉大学】,"['发展创新，这是世界经济可持续增长的要求', '利益融合，这是世界经济平衡增长的要求', '增长联动，这是世界经济强劲增长的要求']"
19世纪三四十年代，欧洲爆发了三大工人运动，它们是（    ）。 【出题：武汉大学】,"['德国西里西亚纺织工人起义', '法国里昂纺织工人起义', '英国宪章运动']"
第一国际成立于（    ）。【出题：武汉大学】,['1864年']
2018年12月19日至21日，中央经济工作会议在北京举行。会议确定，促进区域协调发展。要统筹推进西部大开发、（    ）全面振兴、中部地区崛起、东部率先发展。【出题：武汉大学】,['东北']
（  ）是中国共产党人理想信念的灵魂。【出题：武汉大学】,['马克思主义']
科学发展观的第一要义是（  ），核心是（  ），基本要求是（  ），根本方法是（  ）。,['发展，以人为本，全面协调可持续，统筹兼顾']
2019年3月18日，习近平总书记在学校思想政治理论课教师座谈会上强调，思想政治理论课是落实立德树人根本任务的关键课程。（    ）阶段是人生的“拔节孕穗期”，最需要精心引导和栽培。【出题：武汉大学】,['青少年']
（  ）是老百姓解决温饱后的第一需求，是极重要的民生，也是最基本的发展环境。 【出题：武汉大学】,['平安']
党的十八大报告指出，要坚持（    ），健全党内民主制度体系，以党内民主带动人民民主。【出题：武汉大学】,['民主集中制']
2016年，习近平对在全党开展“两学一做”学习教育作出重要指示强调，（    ）学习教育是加强党的思想政治建设的一项重大部署，基础在学，关键在做，各级党组织要履行抓好学习教育的主体责任。【出题：武汉大学】,['“两学一做”']
气候变化是人类面临的共同挑战，各国期待我国发挥引领作用。要加大建设（    ）力度，既推动经济可持续发展，又拓展这个领域的国际合作和发展空间。【出题：武汉大学】,['生态文明']
毛泽东同志说：“‘实事’就是客观存在着的一切事物，‘是’就是客观事物的内部联系，即规律性，‘求’就是我们去研究。”这段话出自（   ）。【出题：武汉大学】,['《改造我们的学习》']
习近平向第九届北京香山论坛致贺信时强调，维护亚太地区持久和平安宁，符合地区国家共同利益，需要各国贡献智慧和力量。面对复杂的安全威胁，各国要紧密团结起来，坚定维护以（  ）为核心的国际体系，不断完善新型安全伙伴关系，推动构建符合地区发展实际的安全架构。【出题：武汉大学】,['联合国']
党的十九届四中全会提出，（    ）是人民军队的建军之本、强军之魂。【出题：武汉大学】,['党对人民军队的绝对领导']
党的十八届三中全会提出健全国家自然资源管理体制的要求，落实（    ）所有自然资源资产所有权。【出题：武汉大学】,['全民 ']
毛泽东思想的活的灵魂是（  ）。【出题：武汉大学】,"['群众路线', '独立自主', '实事求是']"
党的政治建设的首要任务包含（    ）。【出题：武汉大学】,"['坚持党中央权威和集中统一领导', '保证全党服从中央']"
党的十九大报告指出，加强基层党组织带头人队伍建设，扩大基层党组织覆盖面，着力解决一些基层党组织（  ）问题。,"['虚化', '边缘化', '弱化']"
2019年10月，习近平总书记对科技特派员制度推行20周年作出重要指示强调，科技特派员制度推行20年来，坚持（    ），队伍不断壮大，成为党的“三农”政策的宣传队、农业科技的传播者、科技创新创业的领头羊、乡村脱贫致富的带头人，使广大农民有了更多获得感、幸福感。【出题：武汉大学】,"['科技下乡', '服务“三农”', '人才下沉']"
2017年3月20日，中共中央办公厅印发《关于推进“两学一做”学习教育常态化制度化的意见》。“两学一做”具体内容包括（      ）。【出题：武汉大学】,"['学党章党规', '做合格党员', '学系列讲话']"
党的十八大以来，以习近平同志为核心的党中央以前所未有的勇气和定力推进全面从严治党， 各地区各部门以扎实有效的反腐成果回应了人民群众热切期盼，我党致力于构建一体推进（    ）体制机制。【出题：武汉大学】,['不敢腐、不能腐、不想腐 ']
两岸关系的政治基础是（    ）。【出题：武汉大学】,['一个中国原则']
马克思列宁主义与中国实际结合的第一次历史性飞跃的理论成果是（    ）。【出题：武汉大学】,['毛泽东思想']
习近平总书记主持召开中央全面深化改革委员会第十一次会议，会议指出，加强农业科技社会化服务体系建设，要以增加农业科技服务有效供给、加强（    ）为着力点，以提高农业科技服务效能为目标，推进农技推广机构服务创新，强化高校与科研院所服务功能，壮大市场化社会化服务力量，加快构建开放竞争、多元互补、协同高效的农业科技社会化服务体系。【出题：武汉大学】,['供需对接']
宪法是国家的根本大法，是治国安邦的总章程。2014年11月1日，十二届全国人大常委会第十一次会议通过《关于设立国家宪法日的决定》，将（      ）设立为国家宪法日。【出题：武汉大学】,['12月4日']
党的十一届三中全会作出对外开放的决策，中国大门逐渐被打开，其中最关键、最重大的步骤是（    ）。【出题：武汉大学】,['创办经济特区']
2019年11月8日至10日，中央军委基层建设会议在北京召开。习近平主席指出，要锻造能打仗、打胜仗的过硬基层，使基层真正做到（    ）、来之能战、战之必胜。【出题：武汉大学】,['召之即来']
2019年11月8日至10日，习近平主席出席中央军委基层建设会议并发表重要讲话。他指出，要锻造听党话、跟党走的过硬基层，确保党对军队的绝对领导直达基层、直达官兵。深化“不忘初心、牢记使命”主题教育和（    ）主题教育。【出题：武汉大学】,['“传承红色基因、担当强军重任”']
2019年10月25日，习近平总书记对中医药工作作出重要指示，他强调，要遵循中医药发展规律，传承精华，守正创新，加快推进中医药现代化、（    ），坚持中西医并重，推动中医药和西医药相互补充、协调发展，推动中医药事业和产业高质量发展。【出题：武汉大学】,['产业化']
1985年2月26日，中共中央办公厅转发中央组织部《关于大量吸收优秀知识分子入党的报告》。《报告》要求各级党委高度重视党员队伍文化科学水平偏低的情况，把决心为社会主义现代化建设事业和共产主义事业献身的优秀知识分子大量吸收到党内来。这项工作的重点应该放在优秀的（  ）身上。,['中青年知识分子']
习近平新时代中国特色社会主义思想明确中国特色社会主义制度的最大优势是（    ）。【出题：武汉大学】,['中国共产党的领导']
（      ）是正确处理改革发展稳定的结合点。【出题：武汉大学】,['改善人民生活']
“四风”问题归根到底是（    ）出现动摇所致。【出题：武汉大学】,[' 理想信念']
党的十八大以来，党中央从坚持和发展中国特色社会主义全局出发，提出并形成了（    ）的战略布局。【出题：武汉大学】,"['全面深化改革', '全面建成小康社会', '全面依法治国', '全面从严治党']"
（  ）是马克思主义活的灵魂。【出题：武汉大学】,"['实事求是', '与时俱进', '解放思想']"
党支部要领导本地区本部门本单位（  ）等群团组织，支持他们依照各自章程独立负责地开展工作。【出题：武汉大学】,"['共青团', '工会', '妇女组织']"
正式党员不足3人的单位，应当按照（  ）的原则，成立联合党支部。【出题：武汉大学】,"['地域相邻', '便于管理', '规模适当', '行业相近']"
对存在换届选举（  ）等问题的，上级党组织应当及时严肃处理。【出题：武汉大学】,"['拉票贿选', '黑恶势力干扰渗透', '宗族宗教']"
2019年7月15日至16日，习近平总书记在内蒙古考察并指导开展“不忘初心、牢记使命”主题教育时指出，民族区域自治制度是我国的（    ）制度，要认真总结民族区域自治的理论和实践经验，坚持和完善这一制度，促进民族团结融合，促进各民族像石榴籽一样紧紧抱在一起。【出题：武汉大学】,['基本政治']
建设一支听党指挥、能打胜仗、作风优良的人民军队是党在新形势下的强军目标，这一目标中体现我军鲜明特色和政治优势的是（      ）。【出题：武汉大学】,['作风优良']
2014年3月24日，习近平出席在荷兰海牙举行的第三届核安全峰会并发表讲话，提出“（   ）”的中国核安全观。【出题：武汉大学】,['理性、协调、并进']
（    ）年，党中央决定在县处级以上领导干部中开展“三严三实”专题教育。【出题：武汉大学】,['2015']
习近平强调（  ）是战胜一切困难的强大力量，是凝聚人心、成就伟业的重要保证。,['团结']
习近平同志指出，我们党作为百年大党，如何永葆先进性和纯洁性、永葆青春活力，如何永远得到人民拥护和支持，如何实现（  ），是我们必须回答好、解决好的一个根本性问题。,['长期执政']
在第二次世界大战中，（    ）带领苏联人民打败法西斯，取得了反法西斯战争的胜利，保卫了世界上第一个社会主义国家。【出题：武汉大学】,['斯大林']
（      ）是政法工作的核心价值追求。【出题：武汉大学】,['促进社会公平正义']
改革开放取得重大成功的关键是把（    ）作为党和国家的生命线。【出题：武汉大学】,['党的基本路线']
中国特色社会主义文化是激励全党全国各族人民奋勇前进的强大（    ）。【出题：武汉大学】,['精神力量']
党的十九届四中全会提出，“一国两制”是党领导人民实现祖国和平统一的一项重要制度，是中国特色社会主义的一个伟大创举。必须严格依照宪法和（  ）对香港特别行政区、澳门特别行政区实行管治，维护香港、澳门长期繁荣稳定。【出题：武汉大学】,['基本法']
中共中央对党风廉政建设和反腐败斗争的长期性、复杂性、艰巨性始终保持清醒的认识，着眼于（  ），始终把党风廉政建设和反腐败斗争放在突出位置。,['保持党的先进性和纯洁性']
